codigo_ibge,municipio,taxa_cvli,taxa_estupro_total,taxa_furto_outros,taxa_furto_veiculo,taxa_lesao_dolosa,taxa_roubo_outros,taxa_roubo_veiculo,taxa_tentativa_homicidio,taxa_trafico,pib_percapita,prop_esgoto_adequado,prop_lixo_coletado,renda_domiciliar_mediana,taxa_alfabetizacao,taxa_urbanizacao,i_amb_ord,i_cidade_ord,i_educ_ord,i_fiscal_ord,i_gov_ti_ord,i_planejamento_ord,i_saude_ord
3500907,Altair,0.45256016741673455,0.3601882988862804,0.06900717684534571,-0.39273009247781754,0.4687769552944612,-0.7026618289518174,-0.4186188692697648,-0.803595461116235,-0.05334274127579506,0.18801526480125488,0.007365432409274058,-0.3863016097285166,0.09786634495980552,-0.5111075746431786,-0.020497435401901506,-0.27969609079756,-0.2922062152160345,0.3066829448624137,0.10486568290916139,-0.32084981616853203,-0.19516544429171995,0.1346219032838301
3501004,Altinópolis,0.08352814487981498,0.05084618440574551,-0.038543389548805235,0.004057674852183765,-0.18044101400856663,-0.08805900516388171,0.32288061229269704,0.12440701695360458,0.2664537862595096,0.1187776254862353,0.24883315524325064,-0.015260462370010329,0.020475001495134513,0.031436891374954215,0.12692781767701808,0.048715154120052624,-0.031012124672937343,0.3066829448624137,0.10486568290916139,0.3417729532466929,0.7679296483147028,0.4980451433074793
3501103,Alto Alegre,-0.5713052777266532,0.23089015816036035,-0.1577040826581188,0.04977169501805727,-1.1133134935317042,-0.06753416559905662,0.0734228436049836,0.022722014911381306,-0.5205898045829402,-0.04400597491517648,0.29638899544455916,-0.2544161479086963,0.12066756842640652,-0.1286581969582652,-0.18171044402674744,0.048715154120052624,0.7525309698016303,0.8096351958584805,0.29831703052621333,-0.21042373164548486,-0.19516544429171995,0.3163335232956547
3501152,Alumínio,0.2860193925803731,0.06107391225860188,0.2608280577389433,0.3775669556773542,-0.4247560676030458,0.16346862546888574,0.3031202896156614,-0.10901065773520335,0.11324648557336656,1.0665856704094796,0.1732880884398606,0.36473975570565753,0.15451877714109866,0.30048558149050575,0.3072297711381455,-0.27969609079756,-0.031012124672937343,-0.3639535866157418,0.29831703052621333,-0.32084981616853203,-0.19516544429171995,-0.7740452346510878
3501202,Álvares Florence,-0.5713052777266532,0.4584337246991799,0.14268868646908647,0.042430214233245306,0.202534312385401,-0.7026618289518174,-0.4186188692697648,-0.803595461116235,-0.5286644696350459,-0.04832733640249903,-0.6391345414855584,-1.1762958912860637,0.09786634495980552,-0.2976474568655506,-0.6145803457173635,-0.27969609079756,-0.2922062152160345,-0.5315875718727309,-0.4755464011504005,-0.32084981616853203,0.7679296483147028,0.4980451433074793
3501301,Álvares Machado,0.1873183655394465,-0.12313498967324166,-0.04596713848983071,-0.13045851456587407,-0.05336146413837898,-0.18890162098862787,-0.4186188692697648,0.010115883012177834,-0.14241546228684387,-0.32691135603187427,0.1677005545349417,-0.005005899282184737,-0.01906503863869853,0.2048732370692758,0.18979769528194312,0.048715154120052624,0.09956533202124931,0.3066829448624137,0.29831703052621333,0.7835104224773526,-0.19516544429171995,-0.04714423566589192
3501400,Álvaro de Carvalho,0.1292114171923107,0.24123377259276138,-0.031306555329643854,-0.29229122621708736,0.136388891419779,0.029012016153388692,-0.4186188692697648,0.17701275027576335,0.3706577850080399,-0.8996086948243021,0.2939925860405805,0.023249061428208814,-0.5439280674166584,-0.346565400522923,-0.8213690341905131,-0.27969609079756,-0.2922062152160345,-0.19626930613365307,-0.6690557899758586,-0.32084981616853203,-0.19516544429171995,-0.22885585567771652
3501509,Alvinlândia,-0.5713052777266532,0.08510436485623409,-0.31109861863953053,-0.3433245477127543,0.08260055251653184,-0.008330667165367962,0.12956087839180233,-0.803595461116235,-0.2865224305110463,-0.3823632888629995,0.34189411268554587,0.30937304906631846,-0.6425403952875925,-0.4755308883469083,0.15936802210647305,0.5413073918845833,-0.16162875852184783,0.138998664380325,0.10486568290916139,-0.09996451598396681,-0.19516544429171995,0.1346219032838301
3501608,Americana,0.007255376444574042,-0.2856503001905899,0.32495957323316205,0.6460565365513887,-0.29398434340819035,0.3087906471022247,0.334605155236369,-0.2525881105973878,0.1135820207629534,0.3114966741605867,0.3347485677257647,0.3654546591490006,1.0005550359572821,0.7741002178096129,0.4188707891938845,0.21289614696697068,0.230142788715436,0.138998664380325,-0.28209505353334857,-0.32084981616853203,-0.19516544429171995,-0.41056747568954105
3501707,Américo Brasiliense,0.2989946325989603,0.034937157855871495,0.3011560893262317,0.11013786271546018,0.03319771908636872,0.2020931256486782,0.10091462223614706,0.12990155827139943,0.024958535748475744,-0.040897543647006276,0.3635681363028825,0.3564801751062473,-0.23185665927269597,-0.0775167104073747,0.39916980753063247,-0.27969609079756,-0.2922062152160345,0.47431693011940274,-0.08864370591629663,-0.09996451598396681,-0.19516544429171995,-0.7740452346510878
3501806,Américo de Campos,-0.5713052777266532,0.13577301380387627,-0.1467005524689357,0.15877492731381276,-0.1599786623169146,-0.15553102754270964,-0.4186188692697648,-0.11485033272410822,0.04648046081133868,-0.35203668690185286,0.0029666542245123375,-0.2570632780897175,0.12520521268149487,0.13371986447673523,0.04705941266638407,-0.27969609079756,-0.031012124672937343,0.47431693011940274,0.10486568290916139,-0.32084981616853203,0.5271739336475457,0.3163335232956547
3501905,Amparo,0.05384636355570689,0.1306498782147034,-0.12205675405171693,0.05054207243122341,-0.1611759053031863,0.13337129508891243,0.14688522985271285,-0.1061366030376821,0.18095855090895066,0.5343807487741391,0.043629180203822115,0.27542473133072376,0.6414389223574019,0.42945106931448784,0.18000785563192515,-0.27969609079756,0.8831084264958169,0.47431693011940274,0.10486568290916139,0.8939696381388703,-0.19516544429171995,0.3163335232956547
3502002,Analândia,-0.5713052777266532,0.2022626121229705,0.2744037311129128,0.04818502043460256,-0.15573927208829622,-0.02217603533401609,0.36502009382493916,0.19211195147417603,0.19205481715794243,0.14123703753702477,-0.04828919092128885,-0.15113879561198784,0.12066756842640652,0.15595529341190337,-0.050711202797268665,-0.27969609079756,-0.16162875852184783,-0.5315875718727309,0.10486568290916139,0.010461568539080387,-0.19516544429171995,-0.22885585567771652
3502101,Andradina,0.09024057098994832,0.03159670573996548,0.3102032056107279,0.10850464712445781,0.02283759837014599,0.08698484204108622,-0.2587102405083799,0.21422948817145307,0.1146679953142141,0.32477050079993225,0.2095901506311436,0.04772073366835773,0.2282769678822957,0.31382683885160784,0.15854974367000405,0.21289614696697068,0.8831084264958169,-0.3639535866157418,0.4917683781432653,0.23134686872364563,0.2864182189803885,-0.04714423566589192
3502200,Angatuba,0.12882320586276325,-0.1362456233867858,-0.1893829987304965,-0.11954332860488612,-0.26497467929582336,-0.16060824847350458,-0.013155215348582919,0.056744245756107786,-0.06279623519524027,0.3231301562941209,-0.5408139757856476,-0.346747620696151,0.042359428266262794,0.22266158021741092,-0.49309974622239255,0.048715154120052624,-0.031012124672937343,-0.3639535866157418,-0.6690557899758586,-0.09996451598396681,-0.19516544429171995,-0.41056747568954105
3502309,Anhembi,0.42032271806075105,0.26092373386323553,0.2582603309164218,-0.014787322055600441,0.17194212256271316,0.04161347508253983,0.3596213165658182,0.12163236056037724,-0.0718956702888352,0.11172610167352952,-0.2689211465877738,0.1429589835161066,-0.5080198554830603,-0.10864631091661199,-0.15668379550597367,-0.27969609079756,-0.2922062152160345,-0.3639535866157418,-0.6690557899758586,-0.32084981616853203,-0.19516544429171995,-0.04714423566589192
3502408,Anhumas,0.1819259014433275,0.023370181038638003,-0.13679885263032285,-0.034839885667626115,0.5403569269141291,-0.7026618289518174,-0.4186188692697648,-0.803595461116235,-0.40286531760598066,-0.28410457498614194,0.05765939755376905,-0.2700750233545554,-0.196693100764142,-0.10864631091661199,-0.06750158410793554,-0.11551509795064197,-0.16162875852184783,0.6419509153763917,0.29831703052621333,-0.32084981616853203,-0.19516544429171995,0.4980451433074793
3502507,Aparecida,0.651248176377678,0.0796907051825499,0.6856909394690835,0.30345425328495307,0.291399544374203,0.47743520779167087,0.3905452763906352,0.3744041129502014,0.3816067886277753,-0.09950808105113092,0.2576718880760691,0.2423891987046521,-0.12500403156189774,0.4850396416524113,0.3612513330658182,-0.27969609079756,-0.16162875852184783,-0.3639535866157418,-0.4755464011504005,-0.21042373164548486,-0.19516544429171995,-0.22885585567771652
3502606,Aparecida d'Oeste,-0.5713052777266532,0.11743626865038126,-0.18995701222919376,-0.12235653288375511,0.6196671623068102,-0.7026618289518174,-0.4186188692697648,0.0030668404333962893,0.04510460841107042,0.11303602884199124,0.03869130305347459,-0.19958413437570466,0.09786634495980552,-0.6800968345504641,-0.23236593861407617,-0.27969609079756,-0.2922062152160345,0.6419509153763917,-0.6690557899758586,-0.32084981616853203,-0.19516544429171995,-0.04714423566589192
