codigo_ibge,municipio,populacao,ano_populacao,ano_pib,pib_percapita,taxa_urbanizacao,taxa_cvli,taxa_tentativa_homicidio,taxa_lesao_dolosa,taxa_roubo_outros,taxa_roubo_veiculo,taxa_roubo_carga,taxa_furto_outros,taxa_furto_veiculo,taxa_estupro_total,taxa_trafico,total_ocorrencias_janela,n_ocorrencias,prop_via_publica,prop_noturno,cobertura_periodo,taxa_recuperacao_veiculo,prop_veiculo_motocicleta,prop_celular_em_furto_roubo,iegm_conceito,i_planejamento_conceito,i_fiscal_conceito,i_educ_conceito,i_saude_conceito,i_amb_conceito,i_cidade_conceito,i_gov_ti_conceito,iegm_ord,i_planejamento_ord,i_fiscal_ord,i_educ_ord,i_saude_ord,i_amb_ord,i_cidade_ord,i_gov_ti_ord,iegm_exercicio_ref,iegm_ano_apuracao,flag_sem_iegm,flag_pop_pequena,flag_capital,janela_anos,exposicao_anos,ano_populacao_ref
3541604,Promissão,35991,2024,2023,93069.96193492817,85.72201189832342,5.556944791753494,11.113889583506989,340.82594722754766,34.267826215813216,10.18773211821474,0.0,820.5755142489327,50.01250312578145,47.234030729904696,116.69584062682337,1551,1735,0.3371757925072046,0.5941499085923218,0.3152737752161383,2.25,0.5416666666666666,0.10835734870317003,C,C,B,C,B,B,C,C,1.0,1.0,3.0,1.0,3.0,2.6667,1.3333,1.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3541653,Quadra,3472,2024,2023,60472.35023041475,44.4640234948605,0.0,28.80184331797235,211.21351766513058,96.00614439324117,76.80491551459293,48.003072196620586,528.0337941628264,48.003072196620586,96.00614439324117,38.40245775729647,122,139,0.34532374100719426,0.6363636363636364,0.15827338129496402,1.7272727272727273,0.09090909090909091,0.2446043165467626,C,C+,C+,C,B,C,C,C,1.3333,2.6667,2.0,1.0,3.0,1.0,1.0,1.0,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3541703,Quatá,13399,2024,2023,81165.98253601015,95.02393071488262,14.926487051272483,2.4877478418787473,420.4293852775083,17.41423489315123,4.975495683757495,0.0,442.81911585441696,9.95099136751499,19.90198273502998,52.24270467945369,396,478,0.301255230125523,0.527027027027027,0.15481171548117154,3.0,0.4,0.07531380753138076,B,C,B,B,B,B+,C,B,3.0,1.3333,3.0,2.6667,2.6667,4.3333,1.6667,3.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3541802,Queiroz,3351,2024,2023,327006.86362279917,91.4854517611026,0.0,9.947279419078882,716.2041181736795,9.947279419078882,0.0,0.0,626.6786034019696,49.73639709539441,59.6836765144733,59.6836765144733,154,179,0.2737430167597765,0.6363636363636364,0.18435754189944134,2.6666666666666665,0.0,0.07262569832402235,C+,C,B,B,B+,C+,C,C,2.0,1.0,3.0,3.0,4.0,2.0,1.0,1.0,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3541901,Queluz,9146,2024,2023,52646.94948611415,90.32645485314993,29.156644070267514,25.512063561484073,561.2653983526496,102.04825424593629,36.445805087834394,14.578322035133757,856.4764195641083,32.80122457905095,36.445805087834394,127.56031780742038,500,576,0.4079861111111111,0.676923076923077,0.22569444444444445,1.7647058823529411,0.7647058823529411,0.15104166666666666,C,C,C+,C,C,C,C,B,1.0,1.0,1.6667,1.0,1.3333,1.0,1.3333,2.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3542008,Quintana,7225,2024,2023,51445.813148788926,92.63995453253764,9.22722029988466,9.22722029988466,276.8166089965398,9.22722029988466,0.0,0.0,332.1799307958478,23.06805074971165,69.20415224913495,92.2722029988466,178,211,0.4028436018957346,0.42168674698795183,0.3933649289099526,2.0,1.0,0.05687203791469194,B,C,B,B,B+,B,B,A,2.6667,1.0,3.0,2.6667,3.6667,3.0,3.6667,5.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3542107,Rafard,9133,2024,2023,65140.69856564108,89.26938092582265,3.649768239716778,0.0,405.12427460856236,14.599072958867112,47.44698711631811,3.649768239716778,412.42381108799594,94.89397423263622,18.24884119858389,51.09675535603489,288,358,0.43575418994413406,0.7380952380952381,0.11731843575418995,0.3157894736842105,0.2894736842105263,0.12011173184357542,C+,C,C,B,C+,C,B+,C,1.3333,1.3333,1.6667,2.3333,2.0,1.0,2.0,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3542206,Rancharia,29305,2024,2023,68236.03480634704,90.29312998460892,5.687311607802991,5.687311607802991,578.9683216743446,18.199397144969574,1.1374623215605983,0.0,776.8867656258886,26.16163339589376,31.848945003696752,105.78399590513564,1363,1710,0.3116959064327485,0.6161369193154034,0.2391812865497076,1.9565217391304348,0.4782608695652174,0.0695906432748538,C,C,B,C+,B,C,C,C+,1.0,1.0,2.3333,2.0,3.0,1.0,1.0,2.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3542305,Redenção da Serra,4611,2024,2023,26471.264367816093,53.73831775700935,7.22908985758693,7.22908985758693,318.07995373382494,72.29089857586929,0.0,0.0,715.6798959011061,57.83271886069544,21.687269572760787,14.45817971517386,168,179,0.31843575418994413,0.5405405405405406,0.20670391061452514,0.8571428571428571,0.14285714285714285,0.11731843575418995,C,C,C+,C+,C,C,C,C,1.0,1.3333,2.3333,1.3333,1.0,1.0,1.0,1.0,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3542404,Regente Feijó,20565,2024,2023,62912.6185266229,92.54901960784314,6.4835075775994815,8.104384471999351,552.7190209903557,17.829645838398573,0.0,0.0,593.2409433503525,30.796660993597538,35.659291676797146,82.66472161439339,819,958,0.31941544885177453,0.5460122699386503,0.17014613778705637,4.166666666666667,0.8888888888888888,0.10334029227557412,C+,C,C,B,B+,C+,C,C,1.6667,1.0,1.3333,2.3333,3.6667,1.3333,1.0,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3542503,Reginópolis,7808,2024,2023,34662.397540983606,68.18063168885409,8.53825136612022,21.345628415300546,418.3743169398907,4.26912568306011,0.0,0.0,281.76229508196724,8.53825136612022,59.76775956284153,81.11338797814209,207,241,0.27800829875518673,0.42857142857142855,0.11618257261410789,1.5,0.0,0.1908713692946058,C,C,B,C+,B,C,C,C+,1.0,1.0,2.6667,2.3333,2.3333,1.0,1.0,1.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3542602,Registro,61732,2024,2023,47494.24933583879,87.27042220628222,8.099526987623923,15.119117043564657,400.1166331886218,56.15672044752587,8.099526987623923,1.6199053975247848,840.1909328495216,46.43728806237716,54.53681505000109,143.09164344802264,2914,3450,0.3597101449275362,0.5567010309278351,0.19681159420289854,2.046875,0.578125,0.13478260869565217,C,C+,B,C,C+,C,C+,B,1.0,1.3333,3.0,1.0,2.0,1.3333,1.3333,3.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3542701,Restinga,6492,2024,2023,48027.88046826864,82.60462211118052,10.26904908605463,10.26904908605463,564.7976997330047,51.34524543027316,5.134524543027315,0.0,842.0620250564798,56.47976997330047,25.67262271513658,41.07619634421852,313,382,0.31151832460732987,0.3795620437956204,0.3586387434554974,3.3636363636363638,0.6363636363636364,0.13350785340314136,C,C,C,C,C+,C+,C,C,1.0,1.0,1.0,1.6667,2.0,2.0,1.0,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3542800,Ribeira,3166,2024,2023,19558.4333543904,53.19284802043423,10.52853232259423,10.52853232259423,294.79890503263846,0.0,0.0,0.0,294.79890503263846,31.58559696778269,105.28532322594232,63.17119393556538,77,100,0.4,0.5476190476190477,0.42,0.0,0.5,0.04,C+,C,B,C,B,C,C,C,1.3333,1.3333,2.3333,1.0,3.0,1.0,1.0,1.0,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3542909,Ribeirão Bonito,11079,2024,2023,44593.735896741586,92.72909272909271,6.017390257845173,9.02608538676776,391.1303667599362,45.13042693383879,24.06956103138069,0.0,550.5912085928333,69.19998796521948,51.14781719168397,69.19998796521948,404,446,0.3430493273542601,0.6,0.26905829596412556,0.42,0.16,0.09865470852017937,C,C,C+,C+,C,C,C,C,1.0,1.0,2.3333,2.0,1.0,1.0,1.0,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3543006,Ribeirão Branco,18930,2024,2023,33848.33597464342,53.54055940301713,7.043493572812115,10.565240359218173,368.022539179433,31.695721077654518,7.043493572812115,0.0,373.3051593590421,33.456594470857546,79.2393026941363,28.17397429124846,533,609,0.3464696223316913,0.5185185185185185,0.35467980295566504,1.4090909090909092,0.36363636363636365,0.08210180623973727,C,C,B,C,B,C,C,C,1.0,1.0,2.0,1.0,2.3333,1.0,1.0,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3543105,Ribeirão Corrente,4706,2024,2023,60045.47386315342,82.59548611111111,0.0,0.0,347.0746564669217,0.0,7.083156254426973,0.0,779.147187986967,35.415781272134865,84.99787505312366,134.57996883411246,196,407,0.6068796068796068,0.5141700404858299,0.6068796068796068,2.8333333333333335,0.16666666666666666,0.0171990171990172,C,C,B,B,C+,C,C,C+,1.0,1.0,2.6667,2.6667,2.0,1.0,1.0,1.3333,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3543204,Ribeirão do Sul,4768,2024,2023,68551.80369127517,79.51678426341672,0.0,13.982102908277405,363.5346756152125,0.0,0.0,0.0,433.4451901565996,20.973154362416107,20.973154362416107,48.93736017897092,129,151,0.25165562913907286,0.4857142857142857,0.23178807947019867,3.3333333333333335,0.0,0.09271523178807947,C,C,C+,B,C+,C,C,C,1.3333,1.0,2.0,2.6667,2.0,1.0,1.0,1.0,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3543238,Ribeirão dos Índios,2045,2024,2023,27632.76283618582,86.66666666666667,0.0,16.299918500407497,260.79869600651995,0.0,0.0,0.0,211.89894050529747,0.0,32.59983700081499,32.59983700081499,34,40,0.175,0.625,0.2,,,0.025,C,C,B,C+,B,C,C,C,1.0,1.0,3.0,2.6667,3.0,1.3333,1.0,1.0,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3543253,Ribeirão Grande,7570,2024,2023,16812.28533685601,40.32214765100671,4.4033465433729635,4.4033465433729635,237.78071334214002,13.21003963011889,4.4033465433729635,0.0,308.23425803610746,8.806693086745927,35.22677234698371,8.806693086745927,142,164,0.2682926829268293,0.5,0.4634146341463415,0.3333333333333333,1.0,0.06097560975609756,C,C,B,C,C+,C,C,C,1.0,1.3333,2.6667,1.0,2.0,1.0,1.0,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3543303,Ribeirão Pires,118877,2024,2023,40825.634899938595,98.34889536946496,5.608037439257944,8.972859902812711,301.7124142320774,182.82202051980897,85.52257094868365,2.243214975703178,532.202752985579,155.06223519548217,28.600990940215517,21.871346013105985,4724,5196,0.6630100076982294,0.4042759961127308,0.19803695150115475,1.6243718592964824,0.2449748743718593,0.28098537336412627,C+,B,C+,B,C,C,B+,B,1.6667,2.6667,2.3333,2.0,1.3333,1.3333,3.0,2.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3543402,Ribeirão Preto,728400,2024,2023,71810.5711147721,99.62656124309731,4.988101775581183,7.047409848068826,335.75874061870763,236.54585392641408,36.930258099945085,1.5101592531576058,1230.962840929892,189.73091707852828,27.823540179388612,111.93483434010618,47708,52901,0.7168673560046124,0.6286503221487741,0.22591255363792745,0.9453968253968253,0.4006349206349206,0.18411750250467854,B,C,B,B,B,B,C+,B,2.3333,1.0,3.0,3.0,3.3333,2.3333,2.6667,3.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3543501,Riversul,5647,2024,2023,21102.17814768904,74.97767458474728,0.0,11.80567853137359,442.71294492650964,17.708517797060384,5.902839265686795,0.0,537.1583731774983,5.902839265686795,53.12555339118116,11.80567853137359,184,207,0.3188405797101449,0.6041666666666666,0.2318840579710145,2.0,0.6666666666666666,0.08695652173913043,C+,C,B,B,B,C+,B,C+,2.0,1.0,3.3333,2.3333,2.6667,2.0,2.6667,2.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3543600,Rifaina,4158,2024,2023,56015.15151515151,88.49098542850086,16.0333493666827,16.0333493666827,745.5507455507455,32.0666987333654,0.0,0.0,1555.234888568222,88.18342151675485,88.18342151675485,120.25012025012026,332,458,0.39737991266375544,0.8020833333333334,0.2096069868995633,1.0,0.08333333333333333,0.10262008733624454,C+,C,B+,C+,B,C,A,C,1.6667,1.0,3.6667,1.3333,3.0,1.0,3.6667,1.0,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3543709,Rincão,9145,2024,2023,37937.34281027884,83.07320290173664,3.644979041370512,25.514853289593585,317.1131765992346,58.31966466192819,7.289958082741024,3.644979041370512,962.2744669218152,36.449790413705124,25.514853289593585,134.86422453070895,432,479,0.3695198329853862,0.7021276595744681,0.19624217118997914,1.4545454545454546,0.2727272727272727,0.04592901878914405,C,C,C+,B,B,C,C,C+,1.0,1.0,2.0,2.6667,2.6667,1.0,1.0,2.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3543808,Rinópolis,9357,2024,2023,52974.24388158598,83.52953882708715,7.124790709272915,7.124790709272915,284.9916283709166,21.374372127818745,3.5623953546364575,0.0,438.17462862028424,14.24958141854583,28.49916283709166,46.31113961027395,239,310,0.24838709677419354,0.7192982456140351,0.18387096774193548,5.0,0.0,0.21935483870967742,C+,B,B,C,B,C,C,C+,1.6667,2.3333,3.0,1.0,3.0,1.0,1.0,1.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3543907,Rio Claro,208857,2024,2023,73864.4958033487,98.63716251774916,13.5659007518701,9.895127607246426,346.6486639183748,127.51946706757893,54.42320183985534,3.0323778151239047,886.8907115075547,156.56645455981845,24.41862135336618,192.3165930118055,11374,14649,0.5521195986074134,0.5496332518337408,0.13959997269438187,1.88107202680067,0.39865996649916247,0.12533278722097072,C+,C,C,C+,B,B,B,C,1.3333,1.0,1.0,1.6667,2.6667,3.0,3.3333,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3544004,Rio das Pedras,32267,2024,2023,63145.81460935321,96.2429775280899,8.264377434117417,8.264377434117417,370.86393735601905,42.35493434985175,28.92532101941096,2.0660943585293543,693.1746572865983,58.88368921808659,26.859226660881603,50.619311783969174,1249,1480,0.33513513513513515,0.7098214285714286,0.15135135135135136,1.4313725490196079,0.21568627450980393,0.12297297297297298,C,C,C,C,C,C,C,C,1.0,1.0,1.3333,1.3333,1.0,1.0,1.0,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3544103,Rio Grande da Serra,45317,2024,2023,25730.961890681203,93.69255150554676,6.620032217490126,7.3555913527668055,348.6550301211466,102.97827893873527,18.388978381917013,0.7355591352766806,504.5935667998029,67.67144044545462,44.133548116600835,180.9475472780634,1743,1986,0.6122860020140987,0.3958333333333333,0.1691842900302115,2.504424778761062,0.12389380530973451,0.14149043303121853,C,C,C+,C,C,C,C,B,1.0,1.0,2.0,1.3333,1.0,1.0,1.0,2.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3544202,Riolândia,10453,2024,2023,37370.61130775854,71.53943156465225,15.944385981695847,15.944385981695847,465.57607066551867,15.944385981695847,0.0,0.0,711.1196147836347,12.755508785356676,38.266526356070024,213.65477215472433,467,559,0.22719141323792486,0.6097560975609756,0.07334525939177101,1.5,0.0,0.08228980322003578,C,C,B,B,C+,C,C,C,1.0,1.0,1.6667,1.6667,1.6667,1.0,1.0,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3544251,Rosana,17533,2024,2023,87990.13289226031,79.2947247706422,7.604707313827259,11.407060970740888,467.6894998003765,9.505884142284074,0.0,0.0,640.6965911899465,28.51765242685222,72.24471948135896,51.331774368333996,678,775,0.3174193548387097,0.6358024691358025,0.20903225806451614,2.4,0.5,0.08903225806451613,C,C,C+,C,B,B,C+,B+,1.0,1.0,1.6667,1.0,3.0,3.3333,1.3333,4.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
