codigo_ibge,ano,mes,natureza,ocorrencias
3507506,2022,3,FURTO DE VEICULO,11
3507506,2022,3,LESAO CORPORAL CULPOSA OUTRAS,1
3507506,2022,3,LESAO CORPORAL CULPOSA POR ACIDENTE DE TRANSITO,48
3507506,2022,3,LESAO CORPORAL DOLOSA,54
3507506,2022,3,ROUBO - OUTROS,4
3507506,2022,3,ROUBO DE VEICULO,1
3507506,2022,3,TENTATIVA DE HOMICIDIO,1
3507506,2022,3,TRAFICO DE ENTORPECENTES,10
3507506,2022,4,ESTUPRO,2
3507506,2022,4,ESTUPRO DE VULNERAVEL,8
3507506,2022,4,FURTO - OUTROS,134
3507506,2022,4,FURTO DE VEICULO,4
3507506,2022,4,HOMICIDIO CULPOSO OUTROS,1
3507506,2022,4,HOMICIDIO CULPOSO POR ACIDENTE DE TRANSITO,1
3507506,2022,4,LESAO CORPORAL CULPOSA OUTRAS,1
3507506,2022,4,LESAO CORPORAL CULPOSA POR ACIDENTE DE TRANSITO,33
3507506,2022,4,LESAO CORPORAL DOLOSA,47
3507506,2022,4,ROUBO - OUTROS,3
3507506,2022,4,TENTATIVA DE HOMICIDIO,2
3507506,2022,4,TRAFICO DE ENTORPECENTES,15
3507506,2022,5,ESTUPRO,1
3507506,2022,5,ESTUPRO DE VULNERAVEL,5
3507506,2022,5,FURTO - OUTROS,137
3507506,2022,5,FURTO DE VEICULO,3
3507506,2022,5,HOMICIDIO CULPOSO POR ACIDENTE DE TRANSITO,2
3507506,2022,5,LESAO CORPORAL CULPOSA POR ACIDENTE DE TRANSITO,60
3507506,2022,5,LESAO CORPORAL DOLOSA,47
3507506,2022,5,ROUBO - OUTROS,3
3507506,2022,5,ROUBO DE VEICULO,1
3507506,2022,5,TENTATIVA DE HOMICIDIO,2
3507506,2022,5,TRAFICO DE ENTORPECENTES,7
3507506,2022,6,ESTUPRO,3
3507506,2022,6,ESTUPRO DE VULNERAVEL,8
3507506,2022,6,FURTO - OUTROS,126
3507506,2022,6,FURTO DE VEICULO,9
3507506,2022,6,HOMICIDIO CULPOSO OUTROS,1
3507506,2022,6,HOMICIDIO CULPOSO POR ACIDENTE DE TRANSITO,2
3507506,2022,6,HOMICIDIO DOLOSO,1
3507506,2022,6,LATROCINIO,1
3507506,2022,6,LESAO CORPORAL CULPOSA OUTRAS,1
3507506,2022,6,LESAO CORPORAL CULPOSA POR ACIDENTE DE TRANSITO,48
3507506,2022,6,LESAO CORPORAL DOLOSA,54
3507506,2022,6,ROUBO - OUTROS,3
3507506,2022,6,TENTATIVA DE HOMICIDIO,1
3507506,2022,6,TRAFICO DE ENTORPECENTES,7
3507506,2022,7,ESTUPRO DE VULNERAVEL,6
3507506,2022,7,FURTO - OUTROS,110
3507506,2022,7,FURTO DE VEICULO,10
3507506,2022,7,HOMICIDIO CULPOSO OUTROS,1
3507506,2022,7,LESAO CORPORAL CULPOSA OUTRAS,2
3507506,2022,7,LESAO CORPORAL CULPOSA POR ACIDENTE DE TRANSITO,34
3507506,2022,7,LESAO CORPORAL DOLOSA,37
3507506,2022,7,ROUBO - OUTROS,3
3507506,2022,7,TRAFICO DE ENTORPECENTES,11
3507506,2022,8,ESTUPRO,1
3507506,2022,8,ESTUPRO DE VULNERAVEL,8
3507506,2022,8,FURTO - OUTROS,143
3507506,2022,8,FURTO DE VEICULO,8
3507506,2022,8,HOMICIDIO CULPOSO POR ACIDENTE DE TRANSITO,1
3507506,2022,8,HOMICIDIO DOLOSO,1
3507506,2022,8,LESAO CORPORAL CULPOSA OUTRAS,1
3507506,2022,8,LESAO CORPORAL CULPOSA POR ACIDENTE DE TRANSITO,59
3507506,2022,8,LESAO CORPORAL DOLOSA,47
3507506,2022,8,ROUBO - OUTROS,1
3507506,2022,8,ROUBO DE VEICULO,2
3507506,2022,8,TENTATIVA DE HOMICIDIO,1
3507506,2022,8,TRAFICO DE ENTORPECENTES,5
3507506,2022,9,ESTUPRO,2
3507506,2022,9,ESTUPRO DE VULNERAVEL,5
3507506,2022,9,FURTO - OUTROS,121
3507506,2022,9,FURTO DE VEICULO,6
3507506,2022,9,HOMICIDIO DOLOSO,1
3507506,2022,9,LESAO CORPORAL CULPOSA OUTRAS,2
3507506,2022,9,LESAO CORPORAL CULPOSA POR ACIDENTE DE TRANSITO,34
3507506,2022,9,LESAO CORPORAL DOLOSA,47
3507506,2022,9,ROUBO - OUTROS,12
3507506,2022,9,ROUBO DE VEICULO,1
3507506,2022,9,TRAFICO DE ENTORPECENTES,8
3507506,2022,10,ESTUPRO,2
3507506,2022,10,ESTUPRO DE VULNERAVEL,4
3507506,2022,10,FURTO - OUTROS,123
3507506,2022,10,FURTO DE VEICULO,5
3507506,2022,10,LESAO CORPORAL CULPOSA OUTRAS,1
3507506,2022,10,LESAO CORPORAL CULPOSA POR ACIDENTE DE TRANSITO,26
3507506,2022,10,LESAO CORPORAL DOLOSA,64
3507506,2022,10,ROUBO - OUTROS,10
3507506,2022,10,ROUBO DE VEICULO,1
3507506,2022,10,TRAFICO DE ENTORPECENTES,5
3507506,2022,11,ESTUPRO,1
3507506,2022,11,ESTUPRO DE VULNERAVEL,5
3507506,2022,11,FURTO - OUTROS,133
3507506,2022,11,FURTO DE VEICULO,5
3507506,2022,11,HOMICIDIO CULPOSO POR ACIDENTE DE TRANSITO,2
3507506,2022,11,LESAO CORPORAL CULPOSA OUTRAS,1
3507506,2022,11,LESAO CORPORAL CULPOSA POR ACIDENTE DE TRANSITO,30
3507506,2022,11,LESAO CORPORAL DOLOSA,51
3507506,2022,11,ROUBO - OUTROS,9
3507506,2022,11,ROUBO DE VEICULO,1
3507506,2022,11,TENTATIVA DE HOMICIDIO,1
3507506,2022,11,TRAFICO DE ENTORPECENTES,4
3507506,2022,12,ESTUPRO,2
3507506,2022,12,ESTUPRO DE VULNERAVEL,5
3507506,2022,12,FURTO - OUTROS,104
3507506,2022,12,FURTO DE VEICULO,2
3507506,2022,12,HOMICIDIO CULPOSO POR ACIDENTE DE TRANSITO,1
3507506,2022,12,LESAO CORPORAL CULPOSA POR ACIDENTE DE TRANSITO,64
3507506,2022,12,LESAO CORPORAL DOLOSA,56
3507506,2022,12,ROUBO - OUTROS,9
3507506,2022,12,TRAFICO DE ENTORPECENTES,9
3507506,2023,1,ESTUPRO,3
3507506,2023,1,ESTUPRO DE VULNERAVEL,10
3507506,2023,1,FURTO - OUTROS,109
3507506,2023,1,FURTO DE VEICULO,3
3507506,2023,1,LESAO CORPORAL CULPOSA POR ACIDENTE DE TRANSITO,46
3507506,2023,1,LESAO CORPORAL DOLOSA,55
3507506,2023,1,ROUBO - OUTROS,6
3507506,2023,1,TENTATIVA DE HOMICIDIO,3
3507506,2023,1,TRAFICO DE ENTORPECENTES,7
3507506,2023,2,ESTUPRO,3
3507506,2023,2,ESTUPRO DE VULNERAVEL,4
3507506,2023,2,FURTO - OUTROS,89
3507506,2023,2,FURTO DE VEICULO,3
3507506,2023,2,HOMICIDIO CULPOSO POR ACIDENTE DE TRANSITO,1
3507506,2023,2,LESAO CORPORAL CULPOSA POR ACIDENTE DE TRANSITO,19
3507506,2023,2,LESAO CORPORAL DOLOSA,58
3507506,2023,2,PORTE DE ENTORPECENTES,5
3507506,2023,2,ROUBO - OUTROS,6
3507506,2023,2,ROUBO DE VEICULO,2
3507506,2023,2,TRAFICO DE ENTORPECENTES,7
3507506,2023,3,ESTUPRO,3
3507506,2023,3,ESTUPRO DE VULNERAVEL,9
3507506,2023,3,FURTO - OUTROS,123
3507506,2023,3,FURTO DE CARGA,1
3507506,2023,3,FURTO DE VEICULO,3
3507506,2023,3,HOMICIDIO CULPOSO OUTROS,1
3507506,2023,3,HOMICIDIO CULPOSO POR ACIDENTE DE TRANSITO,1
3507506,2023,3,LESAO CORPORAL CULPOSA - OUTRAS,3
3507506,2023,3,LESAO CORPORAL CULPOSA POR ACIDENTE DE TRANSITO,52
3507506,2023,3,LESAO CORPORAL DOLOSA,56
3507506,2023,3,PORTE DE ARMA,2
3507506,2023,3,PORTE DE ENTORPECENTES,5
3507506,2023,3,ROUBO - OUTROS,7
3507506,2023,3,ROUBO DE VEICULO,3
3507506,2023,3,TENTATIVA DE HOMICIDIO,1
3507506,2023,3,TRAFICO DE ENTORPECENTES,14
3507506,2023,4,ESTUPRO,4
3507506,2023,4,ESTUPRO DE VULNERAVEL,5
3507506,2023,4,FURTO - OUTROS,141
3507506,2023,4,FURTO DE VEICULO,8
3507506,2023,4,LESAO CORPORAL CULPOSA - OUTRAS,3
3507506,2023,4,LESAO CORPORAL CULPOSA POR ACIDENTE DE TRANSITO,32
3507506,2023,4,LESAO CORPORAL DOLOSA,50
3507506,2023,4,PORTE DE ARMA,4
3507506,2023,4,PORTE DE ENTORPECENTES,6
3507506,2023,4,ROUBO - OUTROS,11
3507506,2023,4,TENTATIVA DE HOMICIDIO,2
3507506,2023,4,TRAFICO DE ENTORPECENTES,9
3507506,2023,5,ESTUPRO,2
3507506,2023,5,ESTUPRO DE VULNERAVEL,5
3507506,2023,5,FURTO - OUTROS,138
3507506,2023,5,FURTO DE VEICULO,5
3507506,2023,5,HOMICIDIO CULPOSO OUTROS,1
3507506,2023,5,HOMICIDIO CULPOSO POR ACIDENTE DE TRANSITO,1
3507506,2023,5,LESAO CORPORAL CULPOSA - OUTRAS,2
3507506,2023,5,LESAO CORPORAL CULPOSA POR ACIDENTE DE TRANSITO,57
3507506,2023,5,LESAO CORPORAL DOLOSA,49
3507506,2023,5,ROUBO - OUTROS,1
3507506,2023,5,TENTATIVA DE HOMICIDIO,2
3507506,2023,5,TRAFICO DE ENTORPECENTES,5
3507506,2023,6,ESTUPRO,1
3507506,2023,6,ESTUPRO DE VULNERAVEL,2
3507506,2023,6,FURTO - OUTROS,119
3507506,2023,6,FURTO DE VEICULO,6
3507506,2023,6,HOMICIDIO CULPOSO POR ACIDENTE DE TRANSITO,1
3507506,2023,6,LESAO CORPORAL CULPOSA - OUTRAS,1
3507506,2023,6,LESAO CORPORAL CULPOSA POR ACIDENTE DE TRANSITO,49
3507506,2023,6,LESAO CORPORAL DOLOSA,47
3507506,2023,6,PORTE DE ENTORPECENTES,2
3507506,2023,6,ROUBO - OUTROS,1
3507506,2023,6,TRAFICO DE ENTORPECENTES,4
3507506,2023,7,APREENSAO DE ENTORPECENTES,1
3507506,2023,7,ESTUPRO,1
3507506,2023,7,ESTUPRO DE VULNERAVEL,2
3507506,2023,7,FURTO - OUTROS,92
3507506,2023,7,FURTO DE VEICULO,2
3507506,2023,7,HOMICIDIO CULPOSO POR ACIDENTE DE TRANSITO,1
3507506,2023,7,LESAO CORPORAL CULPOSA - OUTRAS,3
3507506,2023,7,LESAO CORPORAL CULPOSA POR ACIDENTE DE TRANSITO,45
3507506,2023,7,LESAO CORPORAL DOLOSA,47
3507506,2023,7,PORTE DE ARMA,1
3507506,2023,7,PORTE DE ENTORPECENTES,6
3507506,2023,7,ROUBO - OUTROS,4
3507506,2023,7,ROUBO DE VEICULO,1
3507506,2023,7,TENTATIVA DE HOMICIDIO,1
3507506,2023,7,TRAFICO DE ENTORPECENTES,11
3507506,2023,8,ESTUPRO,2
3507506,2023,8,ESTUPRO DE VULNERAVEL,4
3507506,2023,8,FURTO - OUTROS,109
3507506,2023,8,FURTO DE VEICULO,7
3507506,2023,8,HOMICIDIO CULPOSO OUTROS,1
3507506,2023,8,LESAO CORPORAL CULPOSA - OUTRAS,4
3507506,2023,8,LESAO CORPORAL CULPOSA POR ACIDENTE DE TRANSITO,43
3507506,2023,8,LESAO CORPORAL DOLOSA,53
3507506,2023,8,PORTE DE ARMA,4
3507506,2023,8,PORTE DE ENTORPECENTES,3
3507506,2023,8,ROUBO - OUTROS,3
3507506,2023,8,TENTATIVA DE HOMICIDIO,1
3507506,2023,8,TRAFICO DE ENTORPECENTES,11
3507506,2023,9,ESTUPRO,2
3507506,2023,9,ESTUPRO DE VULNERAVEL,11
3507506,2023,9,FURTO - OUTROS,116
3507506,2023,9,FURTO DE VEICULO,6
3507506,2023,9,HOMICIDIO CULPOSO POR ACIDENTE DE TRANSITO,2
3507506,2023,9,LESAO CORPORAL CULPOSA - OUTRAS,1
3507506,2023,9,LESAO CORPORAL CULPOSA POR ACIDENTE DE TRANSITO,31
3507506,2023,9,LESAO CORPORAL DOLOSA,63
3507506,2023,9,PORTE DE ENTORPECENTES,3
3507506,2023,9,ROUBO - OUTROS,5
3507506,2023,9,TENTATIVA DE HOMICIDIO,1
3507506,2023,9,TRAFICO DE ENTORPECENTES,9
3507506,2023,10,APREENSAO DE ENTORPECENTES,1
3507506,2023,10,ESTUPRO,2
3507506,2023,10,ESTUPRO DE VULNERAVEL,8
3507506,2023,10,FURTO - OUTROS,156
3507506,2023,10,FURTO DE VEICULO,7
3507506,2023,10,HOMICIDIO CULPOSO OUTROS,1
3507506,2023,10,HOMICIDIO CULPOSO POR ACIDENTE DE TRANSITO,2
3507506,2023,10,HOMICIDIO DOLOSO,1
3507506,2023,10,LESAO CORPORAL CULPOSA - OUTRAS,4
3507506,2023,10,LESAO CORPORAL CULPOSA POR ACIDENTE DE TRANSITO,41
3507506,2023,10,LESAO CORPORAL DOLOSA,66
3507506,2023,10,PORTE DE ARMA,2
3507506,2023,10,PORTE DE ENTORPECENTES,3
3507506,2023,10,ROUBO - OUTROS,5
3507506,2023,10,ROUBO DE VEICULO,1
3507506,2023,10,TENTATIVA DE HOMICIDIO,4
3507506,2023,10,TRAFICO DE ENTORPECENTES,8
3507506,2023,11,ESTUPRO,2
3507506,2023,11,ESTUPRO DE VULNERAVEL,2
3507506,2023,11,FURTO - OUTROS,125
3507506,2023,11,FURTO DE VEICULO,9
3507506,2023,11,HOMICIDIO CULPOSO POR ACIDENTE DE TRANSITO,1
3507506,2023,11,HOMICIDIO DOLOSO,1
3507506,2023,11,LESAO CORPORAL CULPOSA - OUTRAS,3
3507506,2023,11,LESAO CORPORAL CULPOSA POR ACIDENTE DE TRANSITO,31
3507506,2023,11,LESAO CORPORAL DOLOSA,62
3507506,2023,11,PORTE DE ARMA,1
3507506,2023,11,PORTE DE ENTORPECENTES,1
3507506,2023,11,ROUBO - OUTROS,1
3507506,2023,11,TRAFICO DE ENTORPECENTES,6
3507506,2023,12,ESTUPRO,2
3507506,2023,12,ESTUPRO DE VULNERAVEL,5
3507506,2023,12,FURTO - OUTROS,102
3507506,2023,12,FURTO DE VEICULO,8
3507506,2023,12,HOMICIDIO CULPOSO OUTROS,1
3507506,2023,12,HOMICIDIO CULPOSO POR ACIDENTE DE TRANSITO,1
3507506,2023,12,LESAO CORPORAL CULPOSA - OUTRAS,2
3507506,2023,12,LESAO CORPORAL CULPOSA POR ACIDENTE DE TRANSITO,22
3507506,2023,12,LESAO CORPORAL DOLOSA,67
3507506,2023,12,PORTE DE ARMA,4
3507506,2023,12,PORTE DE ENTORPECENTES,2
3507506,2023,12,ROUBO - OUTROS,2
3507506,2023,12,ROUBO DE VEICULO,2
3507506,2023,12,TENTATIVA DE HOMICIDIO,1
3507506,2023,12,TRAFICO DE ENTORPECENTES,17
3507506,2024,1,ESTUPRO,2
3507506,2024,1,ESTUPRO DE VULNERAVEL,7
3507506,2024,1,FURTO - OUTROS,97
3507506,2024,1,FURTO DE VEICULO,8
3507506,2024,1,HOMICIDIO DOLOSO,1
3507506,2024,1,LESAO CORPORAL CULPOSA - OUTRAS,5
3507506,2024,1,LESAO CORPORAL CULPOSA POR ACIDENTE DE TRANSITO,17
3507506,2024,1,LESAO CORPORAL DOLOSA,47
3507506,2024,1,PORTE DE ARMA,5
3507506,2024,1,PORTE DE ENTORPECENTES,2
3507506,2024,1,ROUBO - OUTROS,4
3507506,2024,1,TENTATIVA DE HOMICIDIO,3
3507506,2024,1,TRAFICO DE ENTORPECENTES,10
3507506,2024,2,ESTUPRO,2
3507506,2024,2,ESTUPRO DE VULNERAVEL,4
3507506,2024,2,FURTO - OUTROS,107
3507506,2024,2,FURTO DE VEICULO,2
3507506,2024,2,HOMICIDIO CULPOSO OUTROS,1
3507506,2024,2,HOMICIDIO CULPOSO POR ACIDENTE DE TRANSITO,1
3507506,2024,2,HOMICIDIO DOLOSO,1
3507506,2024,2,LESAO CORPORAL CULPOSA - OUTRAS,3
3507506,2024,2,LESAO CORPORAL CULPOSA POR ACIDENTE DE TRANSITO,40
3507506,2024,2,LESAO CORPORAL DOLOSA,57
3507506,2024,2,PORTE DE ARMA,2
3507506,2024,2,PORTE DE ENTORPECENTES,1
3507506,2024,2,ROUBO - OUTROS,5
3507506,2024,2,TENTATIVA DE HOMICIDIO,2
3507506,2024,2,TRAFICO DE ENTORPECENTES,8
3507506,2024,3,APREENSAO DE ENTORPECENTES,1
3507506,2024,3,ESTUPRO,3
3507506,2024,3,ESTUPRO DE VULNERAVEL,2
3507506,2024,3,FURTO - OUTROS,118
3507506,2024,3,FURTO DE VEICULO,5
3507506,2024,3,HOMICIDIO CULPOSO POR ACIDENTE DE TRANSITO,1
3507506,2024,3,LESAO CORPORAL CULPOSA - OUTRAS,1
3507506,2024,3,LESAO CORPORAL CULPOSA POR ACIDENTE DE TRANSITO,27
3507506,2024,3,LESAO CORPORAL DOLOSA,66
3507506,2024,3,PORTE DE ENTORPECENTES,6
3507506,2024,3,ROUBO - OUTROS,7
3507506,2024,3,ROUBO DE VEICULO,1
3507506,2024,3,TRAFICO DE ENTORPECENTES,11
3507506,2024,4,APREENSAO DE ENTORPECENTES,1
3507506,2024,4,ESTUPRO,1
3507506,2024,4,ESTUPRO DE VULNERAVEL,10
3507506,2024,4,FURTO - OUTROS,126
3507506,2024,4,FURTO DE VEICULO,4
3507506,2024,4,HOMICIDIO CULPOSO OUTROS,1
3507506,2024,4,LESAO CORPORAL CULPOSA - OUTRAS,2
3507506,2024,4,LESAO CORPORAL CULPOSA POR ACIDENTE DE TRANSITO,32
3507506,2024,4,LESAO CORPORAL DOLOSA,68
3507506,2024,4,PORTE DE ARMA,3
3507506,2024,4,PORTE DE ENTORPECENTES,4
3507506,2024,4,ROUBO - OUTROS,1
3507506,2024,4,ROUBO DE CARGA,1
3507506,2024,4,ROUBO DE VEICULO,1
3507506,2024,4,TRAFICO DE ENTORPECENTES,9
3507506,2024,5,ESTUPRO DE VULNERAVEL,4
3507506,2024,5,FURTO - OUTROS,101
3507506,2024,5,FURTO DE VEICULO,2
3507506,2024,5,HOMICIDIO CULPOSO POR ACIDENTE DE TRANSITO,2
3507506,2024,5,LESAO CORPORAL CULPOSA - OUTRAS,2
3507506,2024,5,LESAO CORPORAL CULPOSA POR ACIDENTE DE TRANSITO,69
3507506,2024,5,LESAO CORPORAL DOLOSA,53
3507506,2024,5,PORTE DE ENTORPECENTES,4
3507506,2024,5,ROUBO - OUTROS,4
3507506,2024,5,TENTATIVA DE HOMICIDIO,1
3507506,2024,5,TRAFICO DE ENTORPECENTES,11
3507506,2024,6,ESTUPRO,1
3507506,2024,6,ESTUPRO DE VULNERAVEL,6
3507506,2024,6,FURTO - OUTROS,107
3507506,2024,6,FURTO DE VEICULO,3
3507506,2024,6,LESAO CORPORAL CULPOSA - OUTRAS,3
3507506,2024,6,LESAO CORPORAL CULPOSA POR ACIDENTE DE TRANSITO,25
3507506,2024,6,LESAO CORPORAL DOLOSA,59
3507506,2024,6,PORTE DE ARMA,3
3507506,2024,6,PORTE DE ENTORPECENTES,5
3507506,2024,6,ROUBO - OUTROS,4
3507506,2024,6,TRAFICO DE ENTORPECENTES,8
3507506,2024,7,ESTUPRO,1
3507506,2024,7,ESTUPRO DE VULNERAVEL,5
3507506,2024,7,FURTO - OUTROS,89
3507506,2024,7,FURTO DE VEICULO,3
3507506,2024,7,HOMICIDIO DOLOSO,1
3507506,2024,7,LESAO CORPORAL CULPOSA POR ACIDENTE DE TRANSITO,97
3507506,2024,7,LESAO CORPORAL DOLOSA,48
3507506,2024,7,PORTE DE ARMA,3
3507506,2024,7,PORTE DE ENTORPECENTES,5
3507506,2024,7,ROUBO - OUTROS,2
3507506,2024,7,TENTATIVA DE HOMICIDIO,1
3507506,2024,7,TRAFICO DE ENTORPECENTES,3
3507506,2024,8,ESTUPRO,2
3507506,2024,8,ESTUPRO DE VULNERAVEL,7
3507506,2024,8,FURTO - OUTROS,116
3507506,2024,8,FURTO DE VEICULO,4
3507506,2024,8,HOMICIDIO CULPOSO POR ACIDENTE DE TRANSITO,3
3507506,2024,8,HOMICIDIO DOLOSO,1
3507506,2024,8,LESAO CORPORAL CULPOSA POR ACIDENTE DE TRANSITO,74
3507506,2024,8,LESAO CORPORAL DOLOSA,51
3507506,2024,8,PORTE DE ARMA,1
3507506,2024,8,PORTE DE ENTORPECENTES,2
3507506,2024,8,ROUBO - OUTROS,2
3507506,2024,8,ROUBO DE CARGA,1
3507506,2024,8,TRAFICO DE ENTORPECENTES,4
3507506,2024,9,APREENSAO DE ENTORPECENTES,2
3507506,2024,9,ESTUPRO DE VULNERAVEL,6
3507506,2024,9,FURTO - OUTROS,111
3507506,2024,9,FURTO DE VEICULO,5
3507506,2024,9,HOMICIDIO CULPOSO POR ACIDENTE DE TRANSITO,2
3507506,2024,9,HOMICIDIO DOLOSO,1
3507506,2024,9,LESAO CORPORAL CULPOSA - OUTRAS,1
3507506,2024,9,LESAO CORPORAL CULPOSA POR ACIDENTE DE TRANSITO,33
3507506,2024,9,LESAO CORPORAL DOLOSA,71
3507506,2024,9,PORTE DE ARMA,1
3507506,2024,9,PORTE DE ENTORPECENTES,6
3507506,2024,9,ROUBO - OUTROS,2
3507506,2024,9,ROUBO DE VEICULO,2
3507506,2024,9,TENTATIVA DE HOMICIDIO,2
3507506,2024,9,TRAFICO DE ENTORPECENTES,8
3507506,2024,10,ESTUPRO DE VULNERAVEL,4
3507506,2024,10,FURTO - OUTROS,76
3507506,2024,10,FURTO DE VEICULO,4
3507506,2024,10,LESAO CORPORAL CULPOSA - OUTRAS,3
3507506,2024,10,LESAO CORPORAL CULPOSA POR ACIDENTE DE TRANSITO,47
3507506,2024,10,LESAO CORPORAL DOLOSA,52
3507506,2024,10,PORTE DE ARMA,1
3507506,2024,10,PORTE DE ENTORPECENTES,3
3507506,2024,10,ROUBO - OUTROS,1
3507506,2024,10,TENTATIVA DE HOMICIDIO,1
3507506,2024,10,TRAFICO DE ENTORPECENTES,8
3507506,2024,11,ESTUPRO DE VULNERAVEL,7
3507506,2024,11,FURTO - OUTROS,72
3507506,2024,11,FURTO DE VEICULO,2
3507506,2024,11,HOMICIDIO DOLOSO,1
3507506,2024,11,LESAO CORPORAL CULPOSA - OUTRAS,3
3507506,2024,11,LESAO CORPORAL CULPOSA POR ACIDENTE DE TRANSITO,45
3507506,2024,11,LESAO CORPORAL DOLOSA,56
3507506,2024,11,PORTE DE ENTORPECENTES,1
3507506,2024,11,ROUBO - OUTROS,6
3507506,2024,11,ROUBO DE VEICULO,1
3507506,2024,11,TRAFICO DE ENTORPECENTES,16
3507506,2024,12,APREENSAO DE ENTORPECENTES,1
3507506,2024,12,ESTUPRO,3
3507506,2024,12,ESTUPRO DE VULNERAVEL,4
3507506,2024,12,FURTO - OUTROS,80
3507506,2024,12,FURTO DE VEICULO,1
3507506,2024,12,HOMICIDIO CULPOSO POR ACIDENTE DE TRANSITO,1
3507506,2024,12,LESAO CORPORAL CULPOSA - OUTRAS,1
3507506,2024,12,LESAO CORPORAL CULPOSA POR ACIDENTE DE TRANSITO,43
3507506,2024,12,LESAO CORPORAL DOLOSA,69
3507506,2024,12,PORTE DE ARMA,3
3507506,2024,12,PORTE DE ENTORPECENTES,3
3507506,2024,12,ROUBO - OUTROS,2
3507506,2024,12,TENTATIVA DE HOMICIDIO,2
3507506,2024,12,TRAFICO DE ENTORPECENTES,4
3507506,2025,1,APREENSAO DE ENTORPECENTES,2
3507506,2025,1,ESTUPRO,4
3507506,2025,1,ESTUPRO DE VULNERAVEL,7
3507506,2025,1,FURTO - OUTROS,133
3507506,2025,1,FURTO DE VEICULO,1
3507506,2025,1,HOMICIDIO CULPOSO POR ACIDENTE DE TRANSITO,1
3507506,2025,1,LESAO CORPORAL CULPOSA - OUTRAS,2
3507506,2025,1,LESAO CORPORAL CULPOSA POR ACIDENTE DE TRANSITO,35
3507506,2025,1,LESAO CORPORAL DOLOSA,49
3507506,2025,1,PORTE DE ARMA,1
3507506,2025,1,PORTE DE ENTORPECENTES,5
3507506,2025,1,ROUBO - OUTROS,5
3507506,2025,1,TENTATIVA DE HOMICIDIO,1
3507506,2025,1,TRAFICO DE ENTORPECENTES,13
3507506,2025,2,APREENSAO DE ENTORPECENTES,1
3507506,2025,2,ESTUPRO,2
3507506,2025,2,ESTUPRO DE VULNERAVEL,6
3507506,2025,2,FURTO - OUTROS,106
3507506,2025,2,FURTO DE VEICULO,4
3507506,2025,2,HOMICIDIO CULPOSO POR ACIDENTE DE TRANSITO,2
3507506,2025,2,LESAO CORPORAL CULPOSA - OUTRAS,2
3507506,2025,2,LESAO CORPORAL CULPOSA POR ACIDENTE DE TRANSITO,44
3507506,2025,2,LESAO CORPORAL DOLOSA,82
3507506,2025,2,PORTE DE ARMA,1
3507506,2025,2,PORTE DE ENTORPECENTES,5
3507506,2025,2,ROUBO - OUTROS,3
3507506,2025,2,TRAFICO DE ENTORPECENTES,10
3507506,2025,3,APREENSAO DE ENTORPECENTES,1
3507506,2025,3,ESTUPRO,4
3507506,2025,3,ESTUPRO DE VULNERAVEL,5
3507506,2025,3,FURTO - OUTROS,112
3507506,2025,3,FURTO DE VEICULO,8
3507506,2025,3,LESAO CORPORAL CULPOSA - OUTRAS,3
3507506,2025,3,LESAO CORPORAL CULPOSA POR ACIDENTE DE TRANSITO,26
3507506,2025,3,LESAO CORPORAL DOLOSA,82
3507506,2025,3,PORTE DE ARMA,2
3507506,2025,3,PORTE DE ENTORPECENTES,4
3507506,2025,3,ROUBO - OUTROS,2
3507506,2025,3,TRAFICO DE ENTORPECENTES,5
3507506,2025,4,APREENSAO DE ENTORPECENTES,1
3507506,2025,4,ESTUPRO,2
3507506,2025,4,ESTUPRO DE VULNERAVEL,6
3507506,2025,4,FURTO - OUTROS,112
3507506,2025,4,FURTO DE VEICULO,8
3507506,2025,4,LESAO CORPORAL CULPOSA - OUTRAS,1
3507506,2025,4,LESAO CORPORAL CULPOSA POR ACIDENTE DE TRANSITO,50
3507506,2025,4,LESAO CORPORAL DOLOSA,73
3507506,2025,4,LESAO CORPORAL SEGUIDA DE MORTE,1
3507506,2025,4,PORTE DE ARMA,1
3507506,2025,4,PORTE DE ENTORPECENTES,5
3507506,2025,4,ROUBO - OUTROS,2
3507506,2025,4,TRAFICO DE ENTORPECENTES,11
3507506,2025,5,APREENSAO DE ENTORPECENTES,2
3507506,2025,5,ESTUPRO,2
3507506,2025,5,ESTUPRO DE VULNERAVEL,2
3507506,2025,5,FURTO - OUTROS,99
3507506,2025,5,FURTO DE VEICULO,4
3507506,2025,5,HOMICIDIO CULPOSO POR ACIDENTE DE TRANSITO,1
3507506,2025,5,HOMICIDIO DOLOSO,1
3507506,2025,5,LESAO CORPORAL CULPOSA - OUTRAS,2
3507506,2025,5,LESAO CORPORAL CULPOSA POR ACIDENTE DE TRANSITO,43
3507506,2025,5,LESAO CORPORAL DOLOSA,65
3507506,2025,5,LESAO CORPORAL SEGUIDA DE MORTE,1
3507506,2025,5,PORTE DE ARMA,1
3507506,2025,5,PORTE DE ENTORPECENTES,4
3507506,2025,5,ROUBO - OUTROS,1
3507506,2025,5,TENTATIVA DE HOMICIDIO,3
3507506,2025,5,TRAFICO DE ENTORPECENTES,19
3507506,2025,6,ESTUPRO,1
3507506,2025,6,ESTUPRO DE VULNERAVEL,4
3507506,2025,6,FURTO - OUTROS,102
3507506,2025,6,FURTO DE VEICULO,5
